600 152
590 158
580 213
570 271
560 320
550 451
540 479
530 616
520 684
510 751
500 870
490 1004
480 1095
470 1159
460 1228
450 1303
440 1341
430 1436
420 1358
410 1474
400 1405
390 1418
380 1484
370 1436
360 1464
350 1376
340 1327
330 1283
320 1173
310 1230
300 1190
290 1129
280 1099
270 1002
260 1033
250 977
240 861
230 882
220 897
210 881
200 805
190 795
180 763
170 735
160 725
150 760
140 672
130 646
120 616
110 628
100 574
0 5138
