600 165
590 178
580 220
570 283
560 362
550 450
540 527
530 614
520 698
510 806
500 888
490 969
480 1038
470 1189
460 1122
450 1250
440 1305
430 1340
420 1356
410 1378
400 1448
390 1458
380 1390
370 1343
360 1425
350 1415
340 1321
330 1291
320 1192
310 1201
300 1134
290 1126
280 1052
270 1028
260 993
250 920
240 975
230 947
220 849
210 865
200 803
190 811
180 767
170 738
160 725
150 641
140 694
130 689
120 713
110 629
100 592
0 5276
