600 143
590 154
580 182
570 237
560 299
550 368
540 460
530 558
520 605
510 742
500 812
490 906
480 946
470 1004
460 1110
450 1184
440 1179
430 1326
420 1317
410 1307
400 1394
390 1493
380 1447
370 1371
360 1328
350 1450
340 1412
330 1361
320 1282
310 1310
300 1246
290 1092
280 1160
270 1094
260 1049
250 1003
240 970
230 933
220 887
210 931
200 879
190 877
180 822
170 792
160 786
150 759
140 782
130 741
120 735
110 697
100 662
0 6612
