600 176
590 155
580 223
570 270
560 318
550 386
540 414
530 487
520 602
510 662
500 750
490 828
480 917
470 945
460 1034
450 1194
440 1150
430 1189
420 1219
410 1297
400 1266
390 1287
380 1327
370 1312
360 1241
350 1398
340 1310
330 1240
320 1205
310 1135
300 1105
290 1128
280 1084
270 1067
260 1025
250 983
240 863
230 887
220 859
210 891
200 858
190 824
180 821
170 831
160 808
150 764
140 738
130 724
120 667
110 633
100 667
0 5706
