600 136
590 151
580 196
570 276
560 349
550 395
540 457
530 567
520 646
510 702
500 825
490 931
480 957
470 1044
460 1150
450 1159
440 1227
430 1296
420 1356
410 1426
400 1427
390 1439
380 1462
370 1483
360 1457
350 1427
340 1352
330 1389
320 1297
310 1338
300 1234
290 1210
280 1102
270 1086
260 1074
250 1029
240 1033
230 1002
220 994
210 932
200 929
190 818
180 785
170 774
160 759
150 732
140 766
130 686
120 685
110 651
100 638
0 6244
