600 162
590 171
580 212
570 278
560 312
550 431
540 516
530 597
520 665
510 743
500 758
490 916
480 1044
470 1066
460 1188
450 1214
440 1300
430 1350
420 1304
410 1419
400 1434
390 1443
380 1478
370 1527
360 1385
350 1419
340 1447
330 1344
320 1296
310 1269
300 1252
290 1182
280 1114
270 1151
260 1025
250 1008
240 958
230 925
220 954
210 827
200 852
190 882
180 823
170 772
160 778
150 726
140 750
130 709
120 666
110 699
100 672
0 5928
