600 162
590 155
580 219
570 245
560 332
550 449
540 489
530 663
520 730
510 868
500 938
490 1070
480 1153
470 1258
460 1308
450 1306
440 1410
430 1453
420 1444
410 1504
400 1541
390 1509
380 1524
370 1501
360 1530
350 1482
340 1396
330 1348
320 1339
310 1249
300 1169
290 1191
280 1085
270 1061
260 1056
250 906
240 891
230 884
220 889
210 850
200 771
190 845
180 797
170 781
160 755
150 709
140 621
130 657
120 605
110 575
100 581
0 4771
