600 152
590 181
580 194
570 295
560 379
550 423
540 538
530 622
520 741
510 891
500 1081
490 1206
480 1210
470 1264
460 1399
450 1455
440 1407
430 1442
420 1573
410 1595
400 1645
390 1560
380 1594
370 1551
360 1543
350 1564
340 1480
330 1394
320 1318
310 1329
300 1217
290 1193
280 1168
270 1070
260 1118
250 973
240 922
230 908
220 931
210 828
200 846
190 806
180 807
170 693
160 682
150 716
140 632
130 671
120 637
110 540
100 576
0 4748
